2022-07-15 21:58:52,952 INFO  Logger.cs: 70 - 
2022-07-16 00:24:37,843 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 变径-1
2022-07-16 00:24:37,844 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 变径-1
2022-07-16 00:24:37,844 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 变径-2
2022-07-16 00:24:37,844 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 变径-2
2022-07-16 00:24:37,845 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 变径-2
2022-07-16 00:24:37,846 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-9
2022-07-16 00:24:37,846 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-9
2022-07-16 00:24:37,847 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-9
2022-07-16 00:24:37,847 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-5
2022-07-16 00:24:37,848 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-5
2022-07-16 00:24:37,848 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-5
2022-07-16 00:24:37,849 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-6
2022-07-16 00:24:37,849 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-6
2022-07-16 00:24:37,850 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-6
2022-07-16 00:24:37,850 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 1000_3-1
2022-07-16 00:24:37,851 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1000_3-1
2022-07-16 00:24:37,851 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 1000_3-1
2022-07-16 00:24:37,852 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-4
2022-07-16 00:24:37,852 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-4
2022-07-16 00:24:37,855 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-4
2022-07-16 00:24:37,987 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 1000_2-1
2022-07-16 00:24:37,988 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1000_2-1
2022-07-16 00:24:37,988 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 1000_2-1
2022-07-16 00:24:37,989 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from plane-1
2022-07-16 00:24:37,989 INFO  ExportHelperExtension.cs: 1142 - Found 18 in plane-1
2022-07-16 00:24:37,989 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in plane-1
2022-07-16 00:24:37,991 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from varPipe.SLDASM
2022-07-16 00:24:37,992 INFO  ExportHelperExtension.cs: 1142 - Found 81 in varPipe.SLDASM
2022-07-16 00:24:37,993 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in varPipe.SLDASM
2022-07-16 00:24:37,993 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-07-16 00:24:37,994 INFO  ExportHelperExtension.cs: 1167 - 17 components to check
2022-07-16 00:24:37,994 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 1000_1-1
2022-07-16 00:24:37,995 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1000_1-1
2022-07-16 00:24:37,996 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 1000_1-1
2022-07-16 00:24:37,996 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-2
2022-07-16 00:24:37,997 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-2
2022-07-16 00:24:37,997 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-2
2022-07-16 00:24:37,998 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-3
2022-07-16 00:24:37,999 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-3
2022-07-16 00:24:37,999 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-3
2022-07-16 00:24:37,999 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-7
2022-07-16 00:24:38,000 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-7
2022-07-16 00:24:38,000 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-7
2022-07-16 00:24:38,001 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-8
2022-07-16 00:24:38,001 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-8
2022-07-16 00:24:38,001 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-8
2022-07-16 00:24:38,002 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 变径-3
2022-07-16 00:24:38,002 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 变径-3
2022-07-16 00:24:38,002 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 变径-3
2022-07-16 00:24:38,003 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-1
2022-07-16 00:24:38,003 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-1
2022-07-16 00:24:38,003 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-1
2022-07-16 00:24:38,004 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 1250-1
2022-07-16 00:24:38,004 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1250-1
2022-07-16 00:24:38,005 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 1250-1
2022-07-16 00:24:38,005 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 变径-1
2022-07-16 00:24:38,005 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 变径-1
2022-07-16 00:24:38,006 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 变径-1
2022-07-16 00:24:38,006 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 变径-2
2022-07-16 00:24:38,006 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 变径-2
2022-07-16 00:24:38,007 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 变径-2
2022-07-16 00:24:38,007 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-9
2022-07-16 00:24:38,007 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-9
2022-07-16 00:24:38,008 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-9
2022-07-16 00:24:38,009 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-5
2022-07-16 00:24:38,009 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-5
2022-07-16 00:24:38,009 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-5
2022-07-16 00:24:38,010 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-6
2022-07-16 00:24:38,010 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-6
2022-07-16 00:24:38,011 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-6
2022-07-16 00:24:38,011 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 1000_3-1
2022-07-16 00:24:38,012 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1000_3-1
2022-07-16 00:24:38,012 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 1000_3-1
2022-07-16 00:24:38,013 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-4
2022-07-16 00:24:38,013 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-4
2022-07-16 00:24:38,013 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-4
2022-07-16 00:24:38,014 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 1000_2-1
2022-07-16 00:24:38,014 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1000_2-1
2022-07-16 00:24:38,014 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 1000_2-1
2022-07-16 00:24:38,015 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from plane-1
2022-07-16 00:24:38,015 INFO  ExportHelperExtension.cs: 1142 - Found 18 in plane-1
2022-07-16 00:24:38,015 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in plane-1
2022-07-16 00:24:38,479 INFO  SwAddin.cs: 316 - Loading config tree
2022-07-16 00:24:38,484 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2022-07-16 00:24:38,487 INFO  SwAddin.cs: 321 - Showing property manager
2022-07-16 00:25:26,940 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-16 00:27:05,419 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2022-07-16 00:27:05,897 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-16 00:27:50,289 INFO  SwAddin.cs: 271 - Assembly export called for file varPipe.SLDASM
2022-07-16 00:27:50,290 INFO  SwAddin.cs: 276 - Save is required
2022-07-16 00:27:50,290 INFO  SwAddin.cs: 290 - Saving assembly
2022-07-16 00:27:50,629 INFO  SwAddin.cs: 293 - Opening property manager
2022-07-16 00:27:50,629 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from varPipe.SLDASM
2022-07-16 00:27:50,630 INFO  ExportHelperExtension.cs: 1142 - Found 81 in varPipe.SLDASM
2022-07-16 00:27:50,631 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [CoordSys] in varPipe.SLDASM
2022-07-16 00:27:50,631 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-07-16 00:27:50,632 INFO  ExportHelperExtension.cs: 1167 - 17 components to check
2022-07-16 00:27:50,632 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 1000_1-1
2022-07-16 00:27:50,633 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1000_1-1
2022-07-16 00:27:50,633 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 1000_1-1
2022-07-16 00:27:50,633 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-2
2022-07-16 00:27:50,634 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-2
2022-07-16 00:27:50,634 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-2
2022-07-16 00:27:50,635 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-3
2022-07-16 00:27:50,635 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-3
2022-07-16 00:27:50,636 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-3
2022-07-16 00:27:50,636 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-7
2022-07-16 00:27:50,637 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-7
2022-07-16 00:27:50,638 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-7
2022-07-16 00:27:50,638 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-8
2022-07-16 00:27:50,639 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-8
2022-07-16 00:27:50,639 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-8
2022-07-16 00:27:50,750 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 变径-3
2022-07-16 00:27:50,751 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 变径-3
2022-07-16 00:27:50,751 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 变径-3
2022-07-16 00:27:50,752 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-1
2022-07-16 00:27:50,752 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-1
2022-07-16 00:27:50,753 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-1
2022-07-16 00:27:50,753 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 1250-1
2022-07-16 00:27:50,754 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1250-1
2022-07-16 00:27:50,754 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 1250-1
2022-07-16 00:27:50,755 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 变径-1
2022-07-16 00:27:50,755 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 变径-1
2022-07-16 00:27:50,756 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 变径-1
2022-07-16 00:27:50,756 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 变径-2
2022-07-16 00:27:50,757 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 变径-2
2022-07-16 00:27:50,757 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 变径-2
2022-07-16 00:27:50,758 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-9
2022-07-16 00:27:50,758 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-9
2022-07-16 00:27:50,759 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-9
2022-07-16 00:27:50,759 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-5
2022-07-16 00:27:50,759 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-5
2022-07-16 00:27:50,760 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-5
2022-07-16 00:27:50,760 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-6
2022-07-16 00:27:50,761 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-6
2022-07-16 00:27:50,761 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-6
2022-07-16 00:27:50,762 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 1000_3-1
2022-07-16 00:27:50,762 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1000_3-1
2022-07-16 00:27:50,763 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 1000_3-1
2022-07-16 00:27:50,763 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hold-4
2022-07-16 00:27:50,763 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-4
2022-07-16 00:27:50,764 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hold-4
2022-07-16 00:27:50,764 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from 1000_2-1
2022-07-16 00:27:50,765 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1000_2-1
2022-07-16 00:27:50,765 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in 1000_2-1
2022-07-16 00:27:50,765 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from plane-1
2022-07-16 00:27:50,766 INFO  ExportHelperExtension.cs: 1142 - Found 18 in plane-1
2022-07-16 00:27:50,766 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in plane-1
2022-07-16 00:27:50,767 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from varPipe.SLDASM
2022-07-16 00:27:50,767 INFO  ExportHelperExtension.cs: 1142 - Found 81 in varPipe.SLDASM
2022-07-16 00:27:50,769 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in varPipe.SLDASM
2022-07-16 00:27:50,769 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2022-07-16 00:27:50,770 INFO  ExportHelperExtension.cs: 1167 - 17 components to check
2022-07-16 00:27:50,770 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 1000_1-1
2022-07-16 00:27:50,770 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1000_1-1
2022-07-16 00:27:50,771 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 1000_1-1
2022-07-16 00:27:50,771 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-2
2022-07-16 00:27:50,771 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-2
2022-07-16 00:27:50,772 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-2
2022-07-16 00:27:50,772 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-3
2022-07-16 00:27:50,772 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-3
2022-07-16 00:27:50,773 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-3
2022-07-16 00:27:50,773 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-7
2022-07-16 00:27:50,773 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-7
2022-07-16 00:27:50,774 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-7
2022-07-16 00:27:50,774 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-8
2022-07-16 00:27:50,775 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-8
2022-07-16 00:27:50,777 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-8
2022-07-16 00:27:50,777 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 变径-3
2022-07-16 00:27:50,778 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 变径-3
2022-07-16 00:27:50,778 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 变径-3
2022-07-16 00:27:50,779 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-1
2022-07-16 00:27:50,779 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-1
2022-07-16 00:27:50,780 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-1
2022-07-16 00:27:50,780 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 1250-1
2022-07-16 00:27:50,780 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1250-1
2022-07-16 00:27:50,781 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 1250-1
2022-07-16 00:27:50,781 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 变径-1
2022-07-16 00:27:50,782 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 变径-1
2022-07-16 00:27:50,783 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 变径-1
2022-07-16 00:27:50,783 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 变径-2
2022-07-16 00:27:50,783 INFO  ExportHelperExtension.cs: 1142 - Found 30 in 变径-2
2022-07-16 00:27:50,784 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 变径-2
2022-07-16 00:27:50,784 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-9
2022-07-16 00:27:50,785 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-9
2022-07-16 00:27:50,785 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-9
2022-07-16 00:27:50,785 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-5
2022-07-16 00:27:50,786 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-5
2022-07-16 00:27:50,786 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-5
2022-07-16 00:27:50,786 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-6
2022-07-16 00:27:50,786 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-6
2022-07-16 00:27:50,787 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-6
2022-07-16 00:27:50,788 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 1000_3-1
2022-07-16 00:27:50,788 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1000_3-1
2022-07-16 00:27:50,789 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 1000_3-1
2022-07-16 00:27:50,789 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hold-4
2022-07-16 00:27:50,790 INFO  ExportHelperExtension.cs: 1142 - Found 25 in hold-4
2022-07-16 00:27:50,790 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hold-4
2022-07-16 00:27:50,790 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from 1000_2-1
2022-07-16 00:27:50,791 INFO  ExportHelperExtension.cs: 1142 - Found 26 in 1000_2-1
2022-07-16 00:27:50,791 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in 1000_2-1
2022-07-16 00:27:50,792 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from plane-1
2022-07-16 00:27:50,792 INFO  ExportHelperExtension.cs: 1142 - Found 18 in plane-1
2022-07-16 00:27:50,792 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in plane-1
2022-07-16 00:27:51,109 INFO  SwAddin.cs: 316 - Loading config tree
2022-07-16 00:27:51,110 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2022-07-16 00:27:51,111 INFO  SwAddin.cs: 321 - Showing property manager
2022-07-16 00:27:57,345 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-07-16 00:29:08,648 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2022-07-16 00:29:14,264 INFO  ExportHelperExtension.cs: 338 - Creating joint pipe_Link
2022-07-16 00:29:14,273 INFO  ExportHelperExtension.cs: 1409 - Fixing components for base_link
2022-07-16 00:29:14,275 INFO  ExportHelperExtension.cs: 1414 - Fixing 44
2022-07-16 00:29:14,998 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2022-07-16 00:29:14,998 INFO  ExportHelperExtension.cs: 844 - R2: 0, 0
2022-07-16 00:29:14,999 INFO  ExportHelperExtension.cs: 852 - L1: 0
